2021-08-22 11:41:53,094 INFO  Logger.cs: 70 - 
2021-08-22 15:50:43,637 INFO  ExportHelperExtension.cs: 347 - Creating joint RF_WheelLink
2021-08-22 15:50:43,637 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-08-22 15:50:43,638 INFO  ExportHelperExtension.cs: 1402 - Fixing 550
2021-08-22 15:50:43,638 INFO  ExportHelperExtension.cs: 1402 - Fixing 1308
2021-08-22 15:50:43,638 INFO  ExportHelperExtension.cs: 1402 - Fixing 1304
2021-08-22 15:50:43,638 INFO  ExportHelperExtension.cs: 1402 - Fixing 790
2021-08-22 15:50:43,639 INFO  ExportHelperExtension.cs: 1402 - Fixing 786
2021-08-22 15:50:43,639 INFO  ExportHelperExtension.cs: 1402 - Fixing 773
2021-08-22 15:50:43,639 INFO  ExportHelperExtension.cs: 1402 - Fixing 759
2021-08-22 15:50:43,639 INFO  ExportHelperExtension.cs: 1402 - Fixing 755
2021-08-22 15:50:43,639 INFO  ExportHelperExtension.cs: 1402 - Fixing 751
2021-08-22 15:50:43,640 INFO  ExportHelperExtension.cs: 1402 - Fixing 747
2021-08-22 15:50:43,640 INFO  ExportHelperExtension.cs: 1402 - Fixing 743
2021-08-22 15:50:43,640 INFO  ExportHelperExtension.cs: 1402 - Fixing 739
2021-08-22 15:50:43,640 INFO  ExportHelperExtension.cs: 1402 - Fixing 735
2021-08-22 15:50:43,640 INFO  ExportHelperExtension.cs: 1402 - Fixing 731
2021-08-22 15:50:43,641 INFO  ExportHelperExtension.cs: 1402 - Fixing 727
2021-08-22 15:50:43,641 INFO  ExportHelperExtension.cs: 1402 - Fixing 723
2021-08-22 15:50:43,641 INFO  ExportHelperExtension.cs: 1402 - Fixing 719
2021-08-22 15:50:43,641 INFO  ExportHelperExtension.cs: 1402 - Fixing 715
2021-08-22 15:50:43,642 INFO  ExportHelperExtension.cs: 1402 - Fixing 711
2021-08-22 15:50:43,642 INFO  ExportHelperExtension.cs: 1402 - Fixing 707
2021-08-22 15:50:43,645 INFO  ExportHelperExtension.cs: 1402 - Fixing 703
2021-08-22 15:50:43,646 INFO  ExportHelperExtension.cs: 1402 - Fixing 699
2021-08-22 15:50:43,646 INFO  ExportHelperExtension.cs: 1402 - Fixing 695
2021-08-22 15:50:43,646 INFO  ExportHelperExtension.cs: 1402 - Fixing 691
2021-08-22 15:50:43,646 INFO  ExportHelperExtension.cs: 1402 - Fixing 687
2021-08-22 15:50:43,646 INFO  ExportHelperExtension.cs: 1402 - Fixing 683
2021-08-22 15:50:43,647 INFO  ExportHelperExtension.cs: 1402 - Fixing 647
2021-08-22 15:50:43,647 INFO  ExportHelperExtension.cs: 1402 - Fixing 642
2021-08-22 15:50:43,647 INFO  ExportHelperExtension.cs: 1402 - Fixing 637
2021-08-22 15:50:43,647 INFO  ExportHelperExtension.cs: 1402 - Fixing 625
2021-08-22 15:50:43,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 620
2021-08-22 15:50:43,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 615
2021-08-22 15:50:43,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 610
2021-08-22 15:50:43,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 605
2021-08-22 15:50:43,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 600
2021-08-22 15:50:43,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 595
2021-08-22 15:50:43,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 590
2021-08-22 15:50:43,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 585
2021-08-22 15:50:43,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 580
2021-08-22 15:50:43,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 575
2021-08-22 15:50:43,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 570
2021-08-22 15:50:43,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 565
2021-08-22 15:50:43,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 560
2021-08-22 15:50:43,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 555
2021-08-22 15:50:43,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 515
2021-08-22 15:50:43,652 INFO  ExportHelperExtension.cs: 1402 - Fixing 481
2021-08-22 15:50:43,652 INFO  ExportHelperExtension.cs: 1402 - Fixing 490
2021-08-22 15:50:43,652 INFO  ExportHelperExtension.cs: 1402 - Fixing 103
2021-08-22 15:50:43,652 INFO  ExportHelperExtension.cs: 1402 - Fixing 71
2021-08-22 15:50:43,652 INFO  ExportHelperExtension.cs: 1402 - Fixing 67
2021-08-22 15:50:43,653 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,653 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,653 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,653 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,654 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2021-08-22 15:50:43,654 INFO  ExportHelperExtension.cs: 1402 - Fixing 404
2021-08-22 15:50:43,654 INFO  ExportHelperExtension.cs: 1402 - Fixing 409
2021-08-22 15:50:43,654 INFO  ExportHelperExtension.cs: 1402 - Fixing 471
2021-08-22 15:50:43,654 INFO  ExportHelperExtension.cs: 1402 - Fixing 475
2021-08-22 15:50:43,655 INFO  ExportHelperExtension.cs: 1402 - Fixing 1221
2021-08-22 15:50:43,655 INFO  ExportHelperExtension.cs: 1402 - Fixing 1216
2021-08-22 15:50:43,655 INFO  ExportHelperExtension.cs: 1402 - Fixing 1282
2021-08-22 15:50:43,655 INFO  ExportHelperExtension.cs: 1402 - Fixing 1278
2021-08-22 15:50:43,655 INFO  ExportHelperExtension.cs: 1402 - Fixing 1211
2021-08-22 15:50:43,656 INFO  ExportHelperExtension.cs: 1402 - Fixing 1206
2021-08-22 15:50:43,656 INFO  ExportHelperExtension.cs: 1402 - Fixing 1270
2021-08-22 15:50:43,656 INFO  ExportHelperExtension.cs: 1402 - Fixing 1274
2021-08-22 15:50:43,656 INFO  ExportHelperExtension.cs: 1402 - Fixing 1257
2021-08-22 15:50:43,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 1196
2021-08-22 15:50:43,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 1262
2021-08-22 15:50:43,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 1266
2021-08-22 15:50:43,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 1300
2021-08-22 15:50:43,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 1064
2021-08-22 15:50:43,658 INFO  ExportHelperExtension.cs: 1402 - Fixing 1296
2021-08-22 15:50:43,658 INFO  ExportHelperExtension.cs: 1402 - Fixing 1068
2021-08-22 15:50:43,658 INFO  ExportHelperExtension.cs: 1402 - Fixing 1287
2021-08-22 15:50:43,658 INFO  ExportHelperExtension.cs: 1402 - Fixing 1073
2021-08-22 15:50:43,658 INFO  ExportHelperExtension.cs: 1402 - Fixing 1291
2021-08-22 15:50:43,659 INFO  ExportHelperExtension.cs: 1402 - Fixing 1078
2021-08-22 15:50:43,659 INFO  ExportHelperExtension.cs: 1402 - Fixing 230
2021-08-22 15:50:43,659 INFO  ExportHelperExtension.cs: 1402 - Fixing 225
2021-08-22 15:50:43,659 INFO  ExportHelperExtension.cs: 1402 - Fixing 220
2021-08-22 15:50:43,659 INFO  ExportHelperExtension.cs: 1402 - Fixing 235
2021-08-22 15:50:43,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 240
2021-08-22 15:50:43,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 245
2021-08-22 15:50:43,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 250
2021-08-22 15:50:43,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 255
2021-08-22 15:50:43,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 260
2021-08-22 15:50:43,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 275
2021-08-22 15:50:43,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 270
2021-08-22 15:50:43,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 265
2021-08-22 15:50:43,662 INFO  ExportHelperExtension.cs: 1402 - Fixing 159
2021-08-22 15:50:43,662 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2021-08-22 15:50:43,662 INFO  ExportHelperExtension.cs: 1402 - Fixing 1246
2021-08-22 15:50:43,662 INFO  ExportHelperExtension.cs: 1402 - Fixing 1191
2021-08-22 15:50:43,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 1242
2021-08-22 15:50:43,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 1186
2021-08-22 15:50:43,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2021-08-22 15:50:43,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 1238
2021-08-22 15:50:43,663 INFO  ExportHelperExtension.cs: 1402 - Fixing 1181
2021-08-22 15:50:43,664 INFO  ExportHelperExtension.cs: 1402 - Fixing 1234
2021-08-22 15:50:43,664 INFO  ExportHelperExtension.cs: 1402 - Fixing 1176
2021-08-22 15:50:43,664 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2021-08-22 15:50:43,664 INFO  ExportHelperExtension.cs: 1402 - Fixing 1230
2021-08-22 15:50:43,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 1171
2021-08-22 15:50:43,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 1226
2021-08-22 15:50:43,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 1141
2021-08-22 15:50:43,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 439
2021-08-22 15:50:43,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 357
2021-08-22 15:50:43,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:50:43,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 443
2021-08-22 15:50:43,666 INFO  ExportHelperExtension.cs: 1402 - Fixing 362
2021-08-22 15:51:02,942 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-08-22 15:51:02,942 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-08-22 15:51:02,943 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-08-22 15:51:02,943 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-08-22 15:51:02,943 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 550
2021-08-22 15:51:02,943 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1308
2021-08-22 15:51:02,943 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1304
2021-08-22 15:51:02,944 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 790
2021-08-22 15:51:02,944 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 786
2021-08-22 15:51:02,944 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 773
2021-08-22 15:51:02,944 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 759
2021-08-22 15:51:02,944 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 755
2021-08-22 15:51:02,945 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 751
2021-08-22 15:51:02,945 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 747
2021-08-22 15:51:02,945 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 743
2021-08-22 15:51:02,945 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 739
2021-08-22 15:51:02,946 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 735
2021-08-22 15:51:02,946 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 731
2021-08-22 15:51:02,946 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 727
2021-08-22 15:51:02,946 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 723
2021-08-22 15:51:02,946 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 719
2021-08-22 15:51:02,947 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 715
2021-08-22 15:51:02,947 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 711
2021-08-22 15:51:02,947 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 707
2021-08-22 15:51:02,947 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 703
2021-08-22 15:51:02,947 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 699
2021-08-22 15:51:02,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 695
2021-08-22 15:51:02,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 691
2021-08-22 15:51:02,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 687
2021-08-22 15:51:02,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 683
2021-08-22 15:51:02,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 647
2021-08-22 15:51:02,949 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 642
2021-08-22 15:51:02,949 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 637
2021-08-22 15:51:02,949 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 625
2021-08-22 15:51:02,949 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 620
2021-08-22 15:51:02,949 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 615
2021-08-22 15:51:02,950 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 610
2021-08-22 15:51:02,950 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 605
2021-08-22 15:51:02,950 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 600
2021-08-22 15:51:02,950 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 595
2021-08-22 15:51:02,950 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 590
2021-08-22 15:51:02,951 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 585
2021-08-22 15:51:02,951 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 580
2021-08-22 15:51:02,951 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 575
2021-08-22 15:51:02,951 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 570
2021-08-22 15:51:02,952 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 565
2021-08-22 15:51:02,952 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 560
2021-08-22 15:51:02,952 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 555
2021-08-22 15:51:02,952 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,952 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,953 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,953 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,953 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 515
2021-08-22 15:51:02,953 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 481
2021-08-22 15:51:02,953 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 490
2021-08-22 15:51:02,954 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 103
2021-08-22 15:51:02,954 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 71
2021-08-22 15:51:02,954 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 67
2021-08-22 15:51:02,954 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,954 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,955 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,955 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,955 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2021-08-22 15:51:02,955 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 404
2021-08-22 15:51:02,955 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 409
2021-08-22 15:51:02,956 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 471
2021-08-22 15:51:02,956 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 475
2021-08-22 15:51:02,956 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1221
2021-08-22 15:51:02,956 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1216
2021-08-22 15:51:02,956 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1282
2021-08-22 15:51:02,957 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1278
2021-08-22 15:51:02,957 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1211
2021-08-22 15:51:02,957 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1206
2021-08-22 15:51:02,957 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1270
2021-08-22 15:51:02,958 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1274
2021-08-22 15:51:02,958 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1257
2021-08-22 15:51:02,958 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1196
2021-08-22 15:51:02,958 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1262
2021-08-22 15:51:02,958 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1266
2021-08-22 15:51:02,959 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1300
2021-08-22 15:51:02,959 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1064
2021-08-22 15:51:02,959 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1296
2021-08-22 15:51:02,959 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1068
2021-08-22 15:51:02,960 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1287
2021-08-22 15:51:02,960 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1073
2021-08-22 15:51:02,960 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1291
2021-08-22 15:51:02,960 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1078
2021-08-22 15:51:02,963 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 230
2021-08-22 15:51:02,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 225
2021-08-22 15:51:02,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 220
2021-08-22 15:51:02,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 235
2021-08-22 15:51:02,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 240
2021-08-22 15:51:02,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 245
2021-08-22 15:51:02,965 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 250
2021-08-22 15:51:02,965 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 255
2021-08-22 15:51:02,965 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 260
2021-08-22 15:51:02,965 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 275
2021-08-22 15:51:02,965 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 270
2021-08-22 15:51:02,966 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 265
2021-08-22 15:51:02,966 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 159
2021-08-22 15:51:02,966 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2021-08-22 15:51:02,966 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1246
2021-08-22 15:51:02,967 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1191
2021-08-22 15:51:02,967 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1242
2021-08-22 15:51:02,967 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1186
2021-08-22 15:51:02,967 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2021-08-22 15:51:02,967 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1238
2021-08-22 15:51:02,968 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1181
2021-08-22 15:51:02,968 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1234
2021-08-22 15:51:02,968 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1176
2021-08-22 15:51:02,968 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2021-08-22 15:51:02,969 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1230
2021-08-22 15:51:02,969 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1171
2021-08-22 15:51:02,969 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1226
2021-08-22 15:51:02,969 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 1141
2021-08-22 15:51:02,969 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 439
2021-08-22 15:51:02,970 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 357
2021-08-22 15:51:02,970 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-08-22 15:51:02,970 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 443
2021-08-22 15:51:02,970 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 362
2021-08-22 15:51:26,479 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child RF_WheelLink failed
2021-08-22 15:51:26,502 INFO  ExportHelperExtension.cs: 347 - Creating joint RB_WheelLink
2021-08-22 15:51:26,502 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-08-22 15:51:26,502 INFO  ExportHelperExtension.cs: 1402 - Fixing 550
2021-08-22 15:51:26,502 INFO  ExportHelperExtension.cs: 1402 - Fixing 1308
2021-08-22 15:51:26,503 INFO  ExportHelperExtension.cs: 1402 - Fixing 1304
2021-08-22 15:51:26,503 INFO  ExportHelperExtension.cs: 1402 - Fixing 790
2021-08-22 15:51:26,503 INFO  ExportHelperExtension.cs: 1402 - Fixing 786
2021-08-22 15:51:26,503 INFO  ExportHelperExtension.cs: 1402 - Fixing 773
2021-08-22 15:51:26,503 INFO  ExportHelperExtension.cs: 1402 - Fixing 759
2021-08-22 15:51:26,504 INFO  ExportHelperExtension.cs: 1402 - Fixing 755
2021-08-22 15:51:26,504 INFO  ExportHelperExtension.cs: 1402 - Fixing 751
2021-08-22 15:51:26,504 INFO  ExportHelperExtension.cs: 1402 - Fixing 747
2021-08-22 15:51:26,504 INFO  ExportHelperExtension.cs: 1402 - Fixing 743
2021-08-22 15:51:26,505 INFO  ExportHelperExtension.cs: 1402 - Fixing 739
2021-08-22 15:51:26,505 INFO  ExportHelperExtension.cs: 1402 - Fixing 735
2021-08-22 15:51:26,505 INFO  ExportHelperExtension.cs: 1402 - Fixing 731
2021-08-22 15:51:26,505 INFO  ExportHelperExtension.cs: 1402 - Fixing 727
2021-08-22 15:51:26,505 INFO  ExportHelperExtension.cs: 1402 - Fixing 723
2021-08-22 15:51:26,506 INFO  ExportHelperExtension.cs: 1402 - Fixing 719
2021-08-22 15:51:26,506 INFO  ExportHelperExtension.cs: 1402 - Fixing 715
2021-08-22 15:51:26,506 INFO  ExportHelperExtension.cs: 1402 - Fixing 711
2021-08-22 15:51:26,506 INFO  ExportHelperExtension.cs: 1402 - Fixing 707
2021-08-22 15:51:26,507 INFO  ExportHelperExtension.cs: 1402 - Fixing 703
2021-08-22 15:51:26,508 INFO  ExportHelperExtension.cs: 1402 - Fixing 699
2021-08-22 15:51:26,508 INFO  ExportHelperExtension.cs: 1402 - Fixing 695
2021-08-22 15:51:26,509 INFO  ExportHelperExtension.cs: 1402 - Fixing 691
2021-08-22 15:51:26,509 INFO  ExportHelperExtension.cs: 1402 - Fixing 687
2021-08-22 15:51:26,510 INFO  ExportHelperExtension.cs: 1402 - Fixing 683
2021-08-22 15:51:26,510 INFO  ExportHelperExtension.cs: 1402 - Fixing 647
2021-08-22 15:51:26,511 INFO  ExportHelperExtension.cs: 1402 - Fixing 642
2021-08-22 15:51:26,511 INFO  ExportHelperExtension.cs: 1402 - Fixing 637
2021-08-22 15:51:26,511 INFO  ExportHelperExtension.cs: 1402 - Fixing 625
2021-08-22 15:51:26,512 INFO  ExportHelperExtension.cs: 1402 - Fixing 620
2021-08-22 15:51:26,512 INFO  ExportHelperExtension.cs: 1402 - Fixing 615
2021-08-22 15:51:26,512 INFO  ExportHelperExtension.cs: 1402 - Fixing 610
2021-08-22 15:51:26,512 INFO  ExportHelperExtension.cs: 1402 - Fixing 605
2021-08-22 15:51:26,513 INFO  ExportHelperExtension.cs: 1402 - Fixing 600
2021-08-22 15:51:26,513 INFO  ExportHelperExtension.cs: 1402 - Fixing 595
2021-08-22 15:51:26,513 INFO  ExportHelperExtension.cs: 1402 - Fixing 590
2021-08-22 15:51:26,513 INFO  ExportHelperExtension.cs: 1402 - Fixing 585
2021-08-22 15:51:26,513 INFO  ExportHelperExtension.cs: 1402 - Fixing 580
2021-08-22 15:51:26,514 INFO  ExportHelperExtension.cs: 1402 - Fixing 575
2021-08-22 15:51:26,514 INFO  ExportHelperExtension.cs: 1402 - Fixing 570
2021-08-22 15:51:26,514 INFO  ExportHelperExtension.cs: 1402 - Fixing 565
2021-08-22 15:51:26,514 INFO  ExportHelperExtension.cs: 1402 - Fixing 560
2021-08-22 15:51:26,514 INFO  ExportHelperExtension.cs: 1402 - Fixing 555
2021-08-22 15:51:26,515 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:51:26,515 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:51:26,515 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:51:26,515 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:51:26,515 INFO  ExportHelperExtension.cs: 1402 - Fixing 515
2021-08-22 15:51:26,516 INFO  ExportHelperExtension.cs: 1402 - Fixing 481
2021-08-22 15:51:26,516 INFO  ExportHelperExtension.cs: 1402 - Fixing 490
2021-08-22 15:51:26,516 INFO  ExportHelperExtension.cs: 1402 - Fixing 103
2021-08-22 15:51:26,516 INFO  ExportHelperExtension.cs: 1402 - Fixing 71
2021-08-22 15:51:26,516 INFO  ExportHelperExtension.cs: 1402 - Fixing 67
2021-08-22 15:51:26,517 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:51:26,517 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:51:26,517 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:51:26,517 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-08-22 15:51:26,517 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2021-08-22 15:51:26,518 INFO  ExportHelperExtension.cs: 1402 - Fixing 404
2021-08-22 15:51:26,518 INFO  ExportHelperExtension.cs: 1402 - Fixing 409
2021-08-22 15:51:26,518 INFO  ExportHelperExtension.cs: 1402 - Fixing 471
2021-08-22 15:51:26,518 INFO  ExportHelperExtension.cs: 1402 - Fixing 475
2021-08-22 15:51:26,518 INFO  ExportHelperExtension.cs: 1402 - Fixing 1221
2021-08-22 15:51:26,519 INFO  ExportHelperExtension.cs: 1402 - Fixing 1216
2021-08-22 15:51:26,519 INFO  ExportHelperExtension.cs: 1402 - Fixing 1282
2021-08-22 15:51:26,519 INFO  ExportHelperExtension.cs: 1402 - Fixing 1278
2021-08-22 15:51:26,519 INFO  ExportHelperExtension.cs: 1402 - Fixing 1211
